hcluster_id,country_name,country_isoa3,commodities_list,snl_id
00000000000000000442,Australia,AUS,U3O8;Zinc;Lead;Gold,37422
00000000000000000443,Australia,AUS,Zinc;Lead;Copper;Gold;Silver,65570;32620;65571
00000000000000000444,Australia,AUS,Gold;Nickel;Copper;Zinc;Lead,33226;70755;55025;81691;35116;53298
00000000000000000445,Australia,AUS,Copper;Gold;U3O8,59981
00000000000000000446,Australia,AUS,NA,36157;38122;30914;32059;37578;50008;60865;52668;57257;78075;60410;27903;26515;53766;78238;52833;32824;27048;29406;29095;78295;35594;29416;78583;54216;81574;59400;60407;52623;62586;30049;57945;63420;55316;26931;27049;26385;27203;67318;56079;37747;27292;29811;32206;63371;36204;31083;67381;29097;29833;61997;70403;26357;29401;52774;27355;32646;32836;28667;29335;52793;76030;31185;32467;29337;25631;26684;52548;31868;35910;55061;55458;33166;65606;29628;53276;52942;50128;31604;34410;35557;37776;30995;52951;32694;30763;32340;53111;32713;28588;31329;33136;59724;29952;81565;26372;27607;53284;61967;38094;54708;81536;32536;29963;52913;33422;32619;26488;29766;38485;30862;29402;27608;27557;54920;52680;52887;52704;77044;26822;26380;74818;80627;65258;61002;26729;62293;31028;53308;35976;33588;78616;78421;33399;56353;26364;40750;54801;25629;30696;57481;60408;63766;33469;30760;54973;27627;60309;26492;27282;57011;27164;31195;26500;28761;36211;26437;32247;30508;40353;29956;26631;27974;26435;35581;63424;29487;52677;55074;35442;26458;27971;52750;35837;78536;36867;77988;33243;31523;32779;26661;27356;50353;52848;32712;32986;36059;35012;26326;27722;54319;29806;37174;34310;54299;78158;80592;34250;37666;26943;26597;60405;34590;36165;50820;53288;77091;26396;28525;28665;29757;29849;76927;26373;29661;27934;63096;35378;52892;27504;32019;25617;52603;76173;78848;25661;66047;76519;25657;34458;64034;53008;59617;28922;36782;33967;33294;26497;52753;27737;52856;27580;57307;33221;52662;36060;76639;30804;52861;77562;35268;54450;52985;30032;31526;38481;34346;78842;79250;30125;63091;26366;31758;70339;52604;33167;41116;57005;25625;52652;67062;78656;33091;27408;26820;80545;27598;27863;67371;32642;52909;53003;29096;52796;60325;32767;54252;60867;32937;60886;30311;77200;76209;81835
00000000000000000447,Australia,AUS,Potash;Potassium Oxide,58529
00000000000000000448,Australia,AUS,Diamonds;Phosphate,31387
00000000000000000449,Australia,AUS,Gold;Silver;Copper;Lead;Zinc;Rare Earth Elements;Neodymium;Praseodymium;Europium;Scandium,34006;57404;33083;52748
00000000000000000450,Australia,AUS,Gold,67630
00000000000000000451,Australia,AUS,Gold,30840
00000000000000000452,Australia,AUS,Coal,66195
00000000000000000453,Australia,AUS,Zinc;Lead;Silver;Barite,27586
00000000000000000454,Australia,AUS,Gold;Iron Ore;Niobium;Tantalum;Yttrium;Lanthanides;Hafnium;Phosphate;Titanium;Nickel;Cobalt;Silver;Copper;Magnesium;Platinum;Palladium;U3O8;Manganese;Zircon;Cerium,26363;28499;37299;26378;62864;38706;68156;39164;52829;26709;70401;52996;28583;77342;27556;31596;31867;26383;26473;50110;52616;52619;59902;60328;64140;67791;76899;50750;50954;30318;77359;31106;64155;52702;67137;29839;59692;80787;53010;25662;26974;77788;79749;54414;79612;26438;26447;28514;29150;52818;34134;55296;27064;78483;38602;67214
00000000000000000455,Australia,AUS,U3O8,35960
00000000000000000456,Australia,AUS,Gold,67611
00000000000000000457,Australia,AUS,Gold,53112
00000000000000000458,Australia,AUS,Gold;Silver;Copper;Lead;Zinc;Tin;Tantalum,32880;36726
00000000000000000459,Australia,AUS,Coal,59774;52831
00000000000000000460,Australia,AUS,Gold;Nickel;Lithium;Cobalt;Tantalum;Silver;Platinum;Palladium,27406;25828;55591;58252;60544;29280;30338;27212;27558;77779;28511;36870;41108;53033;25626;27023;36317;29800;27211;53445;52901;78071;27077;49813;40179;66097;27056;27555
00000000000000000461,Australia,AUS,Gold,26389
00000000000000000462,Australia,AUS,U3O8;Rare Earth Elements;Lanthanides;Phosphate;Neodymium;Praseodymium,35806;34407
00000000000000000463,Australia,AUS,Coal;Gold,41512;41515;41524;53063;38255;64735
00000000000000000464,Australia,AUS,Graphite;Lead;Zinc;Silver;Copper;Gold,70769;37117
00000000000000000465,Australia,AUS,Silver;Lead;Copper;Gold;Platinum;Palladium;Rhodium,49988;59628;26825
00000000000000000466,Australia,AUS,Gold,26374;67855;57814
00000000000000000467,Australia,AUS,Gold,26570
00000000000000000468,Australia,AUS,Phosphate,58026
00000000000000000469,Australia,AUS,Copper;Silver;U3O8;Cobalt;Gold,33455
00000000000000000470,Australia,AUS,Copper;Gold;U3O8,55541;51071
00000000000000000471,Australia,AUS,Gold,30836
00000000000000000472,Australia,AUS,Lanthanides;Thorium,37109
00000000000000000473,Australia,AUS,Copper;Iron Ore;Gold,59632
00000000000000000474,Australia,AUS,Iron Ore;Magnetite,62106;35310;32834;37409;55630;40396
00000000000000000475,Australia,AUS,Copper;U3O8;Tungsten;Tin;Graphite;Zinc;Gold;Lead;Silver;Bismuth;Molybdenum,35450
00000000000000000476,Australia,AUS,U3O8,39060
00000000000000000477,Australia,AUS,Gold;Lead;Zinc;Copper,53026;29822;52843;67577;67695;57269
00000000000000000478,Australia,AUS,Coal,68418;40102;38158;49530;39915;53230;54024;38286;38656;79775;38960;39120;55503;38315;41071;40588;38816;55670;40104;53661;41119;40059;56101;40394;49559;39790
00000000000000000479,Australia,AUS,U3O8;Iron Ore;Copper;Cobalt,35598;36788
00000000000000000480,Australia,AUS,Coal;U3O8;Gold;Copper;Zinc;Lead;Phosphate,60248;38268;41935;41933;41934;65692;53150;38274;39168
00000000000000000481,Australia,AUS,Coal,39236
00000000000000000482,Australia,AUS,Coal,66236
00000000000000000483,Australia,AUS,Coal,41697
00000000000000000484,Australia,AUS,Copper;Nickel;Cobalt;Zinc;Lead;Tin;Silver;Tungsten;Iron Ore;Gold;Indium,34275;31689;31105;56781;36176;35844;30407;64073;27189;67209;29862;60103;37441;26806;36598;34398;38324;30817;52762;80181;55225;27825;55391;36070;35970;80500;27542;35482;33857;39165;27754;56339
00000000000000000485,Australia,AUS,Iron Ore;Gold;Nickel,40295;64572;66649;28015;37358;40900;55326;37987;27907;30772
00000000000000000486,Australia,AUS,Lead;Silver;Zinc;Copper;Gold,38112;33751;28703;40945;33869
00000000000000000487,Australia,AUS,Diamonds,32241
00000000000000000488,Australia,AUS,U3O8,35222
00000000000000000489,Australia,AUS,U3O8,55689
00000000000000000490,Australia,AUS,Copper;Gold;Molybdenum,66763;36166;60722;40829
00000000000000000491,Australia,AUS,Coal,39142;49640;41594;52779;63367;39458
00000000000000000492,Australia,AUS,Copper;U3O8;Gold,33772
00000000000000000493,Australia,AUS,Copper;Gold;U3O8;Cobalt;Molybdenum;Rhenium;Lanthanides;Zinc;Lead;Silver,34273;79529;37771;36930;26194;56282;31722;58364;55394
00000000000000000494,Australia,AUS,Copper;Zinc;Lead;Diamonds,55055;33447
00000000000000000495,Australia,AUS,Gold;Molybdenum,64425;60107;29983;77426;52632;52982;64426;30316
00000000000000000496,Australia,AUS,Phosphate;Potash;U3O8,37715;40815
00000000000000000497,Australia,AUS,Copper;U3O8;Gold;Iron Ore;Magnetite;Manganese,53282;37793
00000000000000000498,Australia,AUS,Copper;Gold,58376
00000000000000000499,Australia,AUS,Gold;Silver;Copper;Zinc;Lead,35917;56223
00000000000000000500,Australia,AUS,Coal,41905
00000000000000000501,Australia,AUS,Molybdenum;Copper;Tungsten;Silver;Bauxite,34108;59893
00000000000000000502,Australia,AUS,Gold,37760;50495;32112
00000000000000000503,Australia,AUS,Zinc;Lead;Silver;Gold;Copper,30602
00000000000000000504,Australia,AUS,Potash;Potassium Oxide;Potassium Chloride,67814
00000000000000000505,Australia,AUS,U3O8,35221
00000000000000000506,Australia,AUS,Coal,52594
00000000000000000507,Australia,AUS,Coal;Lead;Zinc;Silver;Gold;Copper,41513;38254;54731;41516;41682;53206;41683;41517;41518;41527;41687;40863;41523;51245
00000000000000000508,Australia,AUS,Gold;Copper;Silver;Bismuth;Tungsten;Lead;Zinc,30288;36601
00000000000000000509,Australia,AUS,U3O8,36398
00000000000000000510,Australia,AUS,Copper;Zinc;Lead;Silver;Indium;Tin;Tungsten;Lithium;Iron Ore;Gold;Bismuth,57402;33916;29864;41775;27612;29353;52922;64434;28752;36297;30169;79806
00000000000000000511,Australia,AUS,Coal;Manganese,59982;60665
00000000000000000512,Australia,AUS,Copper;Gold;Phosphate;Zinc,55398;79144;57676;37302
00000000000000000513,Australia,AUS,Gold;Nickel;Cobalt;Copper;Zinc,32984;29854;60017;34600;79977;33440
00000000000000000514,Australia,AUS,Iron Ore;Silver;Copper;Zinc;Gold,55678
00000000000000000515,Australia,AUS,Gold;Copper;Iron Ore,56860;79007;56853;56861;25616;52906;67682;59726;60058;37734;26595;59374;65796;52754
00000000000000000516,Australia,AUS,Copper;Nickel,36994
00000000000000000517,Australia,AUS,Gold,29076
00000000000000000518,Australia,AUS,Copper;Gold;Zinc;Silver;Arsenic;Chromium,33157
00000000000000000519,Australia,AUS,Coal,39125
00000000000000000520,Australia,AUS,Gold,53169
00000000000000000521,Australia,AUS,Gold;Copper;Iron Ore;Magnetite;Bismuth;Silver;Cobalt,57829;26498;26444;30361;33417;56772;52816;52817;60615;63332;52689;25643;33344;55206;36235;38847
00000000000000000522,Australia,AUS,Coal,38849
00000000000000000523,Australia,AUS,Coal,41412
00000000000000000524,Australia,AUS,Coal,39123;49532;38181
00000000000000000525,Australia,AUS,Zinc;Lead;Copper;Cobalt;Gold,80175
00000000000000000526,Australia,AUS,Tin;Copper,27626
00000000000000000527,Australia,AUS,U3O8;Copper;Gold;Silver;Phosphate;Lead;Zinc,38027;53248
00000000000000000528,Australia,AUS,Phosphate,78458
00000000000000000529,Australia,AUS,Iron Ore;Magnetite,31824;59935;31916;36673;55152;37093;35158;37088;42051;34423;56292;33650;31905;31899;37728
00000000000000000530,Australia,AUS,U3O8,67015
00000000000000000531,Australia,AUS,Diamonds,31203;33200;33590;33591
00000000000000000532,Australia,AUS,Nickel;Copper,65347
00000000000000000533,Australia,AUS,Diamonds,33618
00000000000000000534,Australia,AUS,U3O8;Copper;Molybdenum;Lanthanides,59971;59974;59975;34765;59973;59970;59972
00000000000000000535,Australia,AUS,Diamonds,32815
00000000000000000536,Australia,AUS,Manganese;Bauxite,61016
00000000000000000537,Australia,AUS,Diamonds;Zinc;Lead;Silver;U3O8;Gold,32980;35532
00000000000000000538,Australia,AUS,U3O8,51284
00000000000000000539,Australia,AUS,Bauxite,70338
00000000000000000540,Australia,AUS,Graphite,66878
00000000000000000541,Australia,AUS,Zinc;Manganese;Lead;Coal;Copper,53993;27658;52838;62992
00000000000000000542,Australia,AUS,Coal;Bauxite,41047;58495;58372
00000000000000000543,Australia,AUS,Tantalum;Lead;Zinc;Copper;Manganese;U3O8;Silver,32100;54345
00000000000000000544,Australia,AUS,Tantalum,32649
00000000000000000545,Australia,AUS,Copper;Gold,40352
00000000000000000546,Australia,AUS,Nickel;Copper;Lead;Zinc;Silver;Gold;Vanadium;Iron Ore;Titanium;Graphite,34589;36495
00000000000000000547,Australia,AUS,U3O8;Lanthanides,38016
00000000000000000548,Australia,AUS,U3O8;Gold;Copper;Zinc;Lead,57275
00000000000000000549,Australia,AUS,U3O8,59491
00000000000000000550,Australia,AUS,Copper;Gold;U3O8;Platinum;Silver;Palladium;Manganese;Rhodium,52976
00000000000000000551,Australia,AUS,Gold;Iron Ore,32264;32085;36936
00000000000000000552,Australia,AUS,Lead;Copper;Zinc;Gold;Tungsten;Silver;U3O8,53122
00000000000000000553,Australia,AUS,Iron Ore;Zinc;Copper;Lead;Gold;Potash;Lanthanides;Potassium Oxide,55515;63880
00000000000000000554,Australia,AUS,U3O8;Gold;Lanthanides;Copper;Silver,57363
00000000000000000555,Australia,AUS,Zinc;Lead,70697
00000000000000000556,Australia,AUS,Copper;Gold,75826
00000000000000000557,Australia,AUS,Gold;Iron Ore;Arsenic;Copper;Lead;Antimony;Zinc,31315;31895;32265;55126;60659;28600;31897;59546;63123;28672
00000000000000000558,Australia,AUS,Coal;Gold;Bismuth;Silver,39683;41048;70806
00000000000000000559,Australia,AUS,Coal,39787;39049;38253;38270;68416;38364;40176;39902;38313;38370;39022;38208;53058;38288;38293;38962;39059;39044;38151;52808;38275;41695;52755;39088;40177;38290;38295;41681;53223;41451;53250;42086;38291;39090;39048
00000000000000000560,Australia,AUS,Coal,39788;63796;40862;40014
00000000000000000561,Australia,AUS,Gold;Nickel;Copper;Silver;Iron Ore;Manganese;Lithium;Cobalt;Scandium,52670;30888;25620;61634;28510;26546;28446;52627;52672;30970;30055;52703;31269;25634;32701;33178;35979;36499;52973;26367;26440;70405;70673;79614;33100;60748;27896
00000000000000000562,Australia,AUS,Gold,31464
00000000000000000563,Australia,AUS,U3O8;Lanthanides;Gold,34963
00000000000000000564,Australia,AUS,Gold,54527;52868;54992
00000000000000000565,Australia,AUS,Tungsten;Molybdenum;Gold;Copper;Silver;Bismuth,36441
00000000000000000566,Australia,AUS,Gold;Iron Ore,67587;53285
00000000000000000567,Australia,AUS,Gold;Iron Ore;Copper;Silver,60023
00000000000000000568,Australia,AUS,Bauxite,54928
00000000000000000569,Australia,AUS,Bauxite,58430
00000000000000000570,Australia,AUS,Coal,39789
00000000000000000571,Australia,AUS,Coal;U3O8,39644;35812;52599
00000000000000000572,Australia,AUS,Gold,55881;37878
00000000000000000573,Australia,AUS,Ilmenite;Rutile;Zircon;Heavy Mineral Sands;Leucoxene,56307
00000000000000000574,Australia,AUS,Coal,41514;41680;41711;38961;41519;41520;53059;52625;41521;52606;41522;53204;52870;38273
00000000000000000575,Australia,AUS,Copper;Tin;Silver;Indium,35175;41917
00000000000000000576,Australia,AUS,Gold;Copper;Lead;Silver;Zinc,63418
00000000000000000577,Australia,AUS,Coal,39992;41117;41027
00000000000000000578,Australia,AUS,Coal,39057;51536;38857;39177;41062;39178
00000000000000000579,Australia,AUS,Gold,30458
00000000000000000580,Australia,AUS,Gold,77425
00000000000000000581,Australia,AUS,Copper;Silver;Gold;Zinc;Lead,27130;52916
00000000000000000582,Australia,AUS,Lithium;Tantalum;Tin;Niobium;Spodumene,32119;77783
00000000000000000583,Australia,AUS,Gold;Copper,57053;77338
00000000000000000584,Australia,AUS,Copper;Gold;Tungsten;Tin;Iron Ore;Magnetite;Zinc;Lead,37925;34210;68022
00000000000000000585,Australia,AUS,Copper;Lead;Zinc;Silver;Gold;U3O8,81389;35256
00000000000000000586,Australia,AUS,Lithium;Tin;Tantalum;Copper;Lead;Zinc;Nickel,79580
00000000000000000587,Australia,AUS,Iron Ore;Vanadium;Titanium;Ilmenite;Phosphate;Gold;Zinc;Copper;Lead;Silver;Lithium,30667;30806;79506;34230;27796
00000000000000000588,Australia,AUS,Iron Ore,37125
00000000000000000589,Australia,AUS,U3O8,34922
00000000000000000590,Australia,AUS,Gold,68133
00000000000000000591,Australia,AUS,Nickel;Copper,70543
00000000000000000592,Australia,AUS,Gold;Silver;Platinum,26499;29520;57954
00000000000000000593,Australia,AUS,Ilmenite;Rutile;Zircon;Heavy Mineral Sands;Garnet,56366
00000000000000000594,Australia,AUS,Cobalt;Gold;Silver;Copper;Nickel;Zinc;Lead;Diamonds,80511;34143
00000000000000000595,Australia,AUS,Iron Ore,34403;39781;35626
00000000000000000596,Australia,AUS,U3O8;Gold;Copper;Silver,38131;38137
00000000000000000597,Australia,AUS,Bauxite;Gold,66208
00000000000000000598,Australia,AUS,Gold;Silver;Platinum;Palladium;Iridium;Molybdenum;Copper;Iron Ore;Rhodium,25610;33436;36529;56784
00000000000000000599,Australia,AUS,Zinc;Silver,52601
00000000000000000600,Australia,AUS,Nickel;Copper;U3O8;Lead;Gold;Zinc;Lithium;Tantalum;Niobium;Spodumene;Silica;Manganese;Iron Ore;Silver;Cobalt;Caesium;Rubidium;Potash;Sodium Bicarbonate,57840;32045;62584;30688;78228;60093;38028;30687;30130;29785;30053;65265;70582;77643;38382
00000000000000000601,Australia,AUS,Copper;Zinc;Manganese,67733
00000000000000000602,Australia,AUS,Gold;Nickel;Platinum;Copper;Palladium;Rhodium;Zinc;Silver;Lead;Cobalt,26826;32250;56794;32716;76602;58065;66085;25751;27052;52919;35980;34617;28741;30612;52739;52564;52636;32574;33743;52995;53246;53264;31056;32538;52760;79346;31869
00000000000000000603,Australia,AUS,Coal;Lanthanides;Copper;Gold,39171;49533;59394;70584
00000000000000000604,Australia,AUS,Gold;Silver,28508
00000000000000000605,Australia,AUS,Copper;Gold;Silver;Cobalt;Zinc;U3O8;Lead,36443;57450;27628;56619;40985
00000000000000000606,Australia,AUS,Lithium,60525
00000000000000000607,Australia,AUS,Gold,66526
00000000000000000608,Australia,AUS,Coal,60505;38372
00000000000000000609,Australia,AUS,Copper;Gold;Bismuth,31169
00000000000000000610,Australia,AUS,Phosphate,38341
00000000000000000611,Australia,AUS,Phosphate,41160
00000000000000000612,Australia,AUS,Gold;U3O8;Iron Ore,32522;70441;77383
00000000000000000613,Australia,AUS,Nickel;Cobalt;Iron Ore;Manganese;Gold,29601;36581;33708;26516
00000000000000000614,Australia,AUS,Iron Ore;Gold;Platinum;Palladium;Rhodium,55857
00000000000000000615,Australia,AUS,Phosphate,41163
00000000000000000616,Australia,AUS,U3O8,35717
00000000000000000617,Australia,AUS,Gold;Copper;Vanadium;Iron Ore;Titanium;Magnetite,27155;52999;34420
00000000000000000618,Australia,AUS,Gold;Copper;Zinc;Lead;Vanadium;Titanium;Nickel;Cobalt;Palladium;Platinum;Silver,64965;81500;32004
00000000000000000619,Australia,AUS,Copper;Lead;Zinc;Silver;Gold;Nickel;Cobalt,32095
00000000000000000620,Australia,AUS,Gold;Molybdenum;Lead;Silver,65626
00000000000000000621,Australia,AUS,Platinum;Palladium;Nickel;Copper,32005
00000000000000000622,Australia,AUS,Ilmenite;Rutile;Zircon;Heavy Mineral Sands;Leucoxene;Titanium;Gold,54155
00000000000000000623,Australia,AUS,Gold;Copper,53307;61527;61683
00000000000000000624,Australia,AUS,Iron Ore,60751;31818;35959;32403;52727
00000000000000000625,Australia,AUS,Manganese;Cobalt,79486
00000000000000000626,Australia,AUS,Coal;Gold,39143;58345
00000000000000000627,Australia,AUS,Bauxite;Gold,64544;60602;63694
00000000000000000628,Australia,AUS,Coal,41155
00000000000000000629,Australia,AUS,Gold;Copper;Nickel;Zinc,70497
00000000000000000630,Australia,AUS,Copper;Lead;Zinc;Platinum;Gold;Nickel;Silver;U3O8;Palladium;Rhodium,55031
00000000000000000631,Australia,AUS,Nickel;Gold;Iron Ore,34109;32086;33132;55520;35941;57895;35779
00000000000000000632,Australia,AUS,Gold,38640;65843;27668
00000000000000000633,Australia,AUS,U3O8,52148
00000000000000000634,Australia,AUS,Gold,27671
00000000000000000635,Australia,AUS,Nickel;Copper;U3O8;Gold;Platinum;Palladium,66267
00000000000000000636,Australia,AUS,Coal;Copper;Silver;Gold,38188;39460;38219;70048;53244;39082;59460;38314;38213;38196;38964;70137;38182;41191;38966;60767;50234;65774;38317;59473;38159;38163;38361;39582;49553;40105;81141;38218;53152;79777;40103;38591;39061;40758;59461;39459;50232;38186;53148;38970;49531;68173;39086;38969;40969;38999;53149;63457;38316;38363;38187;39083;38162;65972;38264;65973;40970;40971;55260;38160;38184;38165;38183;38272;60247;52782;38161;38185;39509;38164;38234;41399;40994;40965;60042;40980;40976;39066
00000000000000000637,Australia,AUS,Iron Ore;Chromite;Nickel;Cobalt;Platinum;Palladium;Rhodium;Gold;Copper;Zinc;Lead,35641;52679;57344;33692
00000000000000000638,Australia,AUS,Coal,39918
00000000000000000639,Australia,AUS,Lithium;Gold;Tin;Caesium;Tantalum;Copper,54898
00000000000000000640,Australia,AUS,Gold;Copper;Lanthanides;Zircon,61088
00000000000000000641,Australia,AUS,Ilmenite;Rutile;Zircon;Heavy Mineral Sands;Titanium;Leucoxene,52719;67479
00000000000000000642,Australia,AUS,Gold,64033;30191
00000000000000000643,Australia,AUS,Zinc;Copper;Lead;Silver;Gold,35325
00000000000000000644,Australia,AUS,U3O8,67594;67593
00000000000000000645,Australia,AUS,Gold;Nickel,29846;30713;52825;28695;70481;75729;79158
00000000000000000646,Australia,AUS,Coal,39914
00000000000000000647,Australia,AUS,Nickel;Copper;Gold;Platinum;Palladium,36995
00000000000000000648,Australia,AUS,Copper;Zinc;Lead;Nickel,34110
00000000000000000649,Australia,AUS,Gold;Copper,79990
00000000000000000650,Australia,AUS,Iron Ore,36391
